https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAT,Volume USD
1710028800,2024-03-10 00:00:00,BAT/USD,0.35210,0.35866,0.35001,0.35866,17716.53573374,6354.212706263187
1709942400,2024-03-09 00:00:00,BAT/USD,0.35888,0.35888,0.35116,0.35801,4394.59451068,1573.3087807685467
1709856000,2024-03-08 00:00:00,BAT/USD,0.34686,0.35225,0.32560,0.34645,40327.00261842,13971.29005715161
1709769600,2024-03-07 00:00:00,BAT/USD,0.32909,0.37636,0.32849,0.34955,16164.87894059,5650.433433683235
1709683200,2024-03-06 00:00:00,BAT/USD,0.30868,0.32373,0.29852,0.32181,10418.58496791,3352.8048285231166
1709596800,2024-03-05 00:00:00,BAT/USD,0.32636,0.33420,0.25253,0.30677,93346.22510025,28635.82147400369
1709510400,2024-03-04 00:00:00,BAT/USD,0.31680,0.34539,0.31680,0.32771,75478.83028545,24735.167472844823
1709424000,2024-03-03 00:00:00,BAT/USD,0.33241,0.33241,0.29567,0.31561,30925.46184076,9760.385011562263
1709337600,2024-03-02 00:00:00,BAT/USD,0.29948,0.34583,0.29948,0.33076,99214.60997269,32816.22439456695
1709251200,2024-03-01 00:00:00,BAT/USD,0.28240,0.29972,0.28149,0.29860,56813.26215650,16964.4400799309
1709164800,2024-02-29 00:00:00,BAT/USD,0.28359,0.28680,0.27000,0.27949,33098.56581605,9250.718159927816
1709078400,2024-02-28 00:00:00,BAT/USD,0.27232,0.28449,0.25020,0.27509,27702.51984886,7620.686185222898
1708992000,2024-02-27 00:00:00,BAT/USD,0.27070,0.27188,0.26232,0.26744,23886.86743165,6388.303825920476
1708905600,2024-02-26 00:00:00,BAT/USD,0.26040,0.27084,0.25953,0.27084,53619.61015301,14522.33521384123
1708819200,2024-02-25 00:00:00,BAT/USD,0.25492,0.26397,0.25430,0.26370,3586.40163650,945.73411154505
1708732800,2024-02-24 00:00:00,BAT/USD,0.25115,0.25970,0.24890,0.25970,15762.55567290,4093.53570825213
1708646400,2024-02-23 00:00:00,BAT/USD,0.24871,0.28933,0.24471,0.24874,40557.30911636,10088.225069603384
1708560000,2024-02-22 00:00:00,BAT/USD,0.24849,0.26499,0.24650,0.25350,5000.40642308,1267.6030282507802
1708473600,2024-02-21 00:00:00,BAT/USD,0.24886,0.25262,0.24291,0.25061,8211.83237405,2057.9673112606706
1708387200,2024-02-20 00:00:00,BAT/USD,0.26560,0.26610,0.25000,0.25000,5068.22282897,1267.0557072425
1708300800,2024-02-19 00:00:00,BAT/USD,0.26230,0.26370,0.25769,0.26139,4202.12915806,1098.3945406253035
1708214400,2024-02-18 00:00:00,BAT/USD,0.26148,0.26693,0.25800,0.26309,12459.57626266,3277.9899189432194
1708128000,2024-02-17 00:00:00,BAT/USD,0.24370,0.25901,0.24238,0.24671,21731.73123618,5361.435413277968
1708041600,2024-02-16 00:00:00,BAT/USD,0.24529,0.24916,0.24070,0.24916,8741.80095720,2178.107126495952
1707955200,2024-02-15 00:00:00,BAT/USD,0.23891,0.24158,0.23891,0.24070,4815.85726490,1159.17684366143
1707868800,2024-02-14 00:00:00,BAT/USD,0.23340,0.23769,0.23240,0.23740,15231.87984820,3616.0482759626802
1707782400,2024-02-13 00:00:00,BAT/USD,0.23589,0.24088,0.23241,0.23391,5339.92579488,1249.0620426803807
1707696000,2024-02-12 00:00:00,BAT/USD,0.23295,0.23859,0.22919,0.23652,3328.80894857,787.3298925157765
1707609600,2024-02-11 00:00:00,BAT/USD,0.22990,0.23010,0.22550,0.22550,1266.27345659,285.544664461045
1707523200,2024-02-10 00:00:00,BAT/USD,0.23071,0.23071,0.22700,0.22700,1347.00000000,305.769
1707436800,2024-02-09 00:00:00,BAT/USD,0.22670,0.22789,0.22670,0.22789,5525.93595389,1259.3055445319922
1707350400,2024-02-08 00:00:00,BAT/USD,0.22339,0.22460,0.22339,0.22460,175.00000000,39.305
1707264000,2024-02-07 00:00:00,BAT/USD,0.21590,0.21590,0.21590,0.21590,74.78770632,16.146665794488
1707177600,2024-02-06 00:00:00,BAT/USD,0.21589,0.21701,0.21589,0.21701,677.75342072,147.0792698304472
1707091200,2024-02-05 00:00:00,BAT/USD,0.21480,0.21690,0.20665,0.21580,3427.34772576,739.6216392190079
1707004800,2024-02-04 00:00:00,BAT/USD,0.21629,0.21790,0.21489,0.21790,7183.93854821,1565.3802096549591
1706918400,2024-02-03 00:00:00,BAT/USD,0.22221,0.22221,0.21742,0.21742,335.21446986,72.8823300369612
1706832000,2024-02-02 00:00:00,BAT/USD,0.22080,0.22120,0.21910,0.21980,3265.67785521,717.7959925751579
1706745600,2024-02-01 00:00:00,BAT/USD,0.21690,0.22060,0.21690,0.22060,541.76148299,119.51258314759399
1706659200,2024-01-31 00:00:00,BAT/USD,0.22470,0.22470,0.21504,0.21504,549.03098374,118.06362274344961
1706572800,2024-01-30 00:00:00,BAT/USD,0.22940,0.22940,0.22296,0.22296,1204.85671622,268.6348534484112
1706486400,2024-01-29 00:00:00,BAT/USD,0.22694,0.22890,0.22693,0.22880,2541.43162781,581.479556442928
1706400000,2024-01-28 00:00:00,BAT/USD,0.23100,0.23100,0.22500,0.22500,1246.35994711,280.43098809975
1706313600,2024-01-27 00:00:00,BAT/USD,0.22559,0.23260,0.22559,0.23120,2269.09181629,524.614027926248
1706227200,2024-01-26 00:00:00,BAT/USD,0.22064,0.22429,0.21052,0.22405,5451.35359546,1221.375773062813
1706140800,2024-01-25 00:00:00,BAT/USD,0.21430,0.21950,0.21426,0.21950,2242.88712729,492.313724440155
1706054400,2024-01-24 00:00:00,BAT/USD,0.21081,0.21440,0.21081,0.21440,1715.21360184,367.741796234496
1705968000,2024-01-23 00:00:00,BAT/USD,0.21000,0.21000,0.20201,0.20651,2760.94771268,570.1633121455468
1705881600,2024-01-22 00:00:00,BAT/USD,0.22510,0.22510,0.22054,0.22060,3524.39950038,777.482529783828
1705795200,2024-01-21 00:00:00,BAT/USD,0.23131,0.23187,0.23130,0.23130,2487.99422943,575.473065267159
1705708800,2024-01-20 00:00:00,BAT/USD,0.22900,0.22901,0.22829,0.22829,336.15798183,76.7415056719707
1705622400,2024-01-19 00:00:00,BAT/USD,0.22820,0.22970,0.21872,0.22306,2930.83604647,653.7522885255983
1705536000,2024-01-18 00:00:00,BAT/USD,0.24449,0.24449,0.22833,0.23110,6326.65758508,1462.090567911988
1705449600,2024-01-17 00:00:00,BAT/USD,0.24600,0.24690,0.23864,0.23864,615.69913725,146.93044211334
1705363200,2024-01-16 00:00:00,BAT/USD,0.23950,0.24720,0.23940,0.24640,7830.23823132,1929.370700197248
1705276800,2024-01-15 00:00:00,BAT/USD,0.23720,0.24240,0.23719,0.23859,1670.47637530,398.558958382827
1705190400,2024-01-14 00:00:00,BAT/USD,0.24530,0.24530,0.23960,0.24060,404.91618367,97.422833791002
1705104000,2024-01-13 00:00:00,BAT/USD,0.24640,0.24800,0.23960,0.24790,1857.37933347,460.444336767213
1705017600,2024-01-12 00:00:00,BAT/USD,0.26893,0.27019,0.24379,0.25017,7869.46580552,1968.7042605669383
1704931200,2024-01-11 00:00:00,BAT/USD,0.24241,0.26428,0.24241,0.26428,18440.03562331,4873.332614528367
1704844800,2024-01-10 00:00:00,BAT/USD,0.23220,0.23749,0.22383,0.23749,4158.65416494,987.6387776316005
1704758400,2024-01-09 00:00:00,BAT/USD,0.24439,0.25250,0.22718,0.22751,16229.00252082,3692.260363511758
1704672000,2024-01-08 00:00:00,BAT/USD,0.22001,0.24750,0.21500,0.24750,3327.72155806,823.61108561985
1704585600,2024-01-07 00:00:00,BAT/USD,0.23925,0.25288,0.23000,0.23000,17086.40105887,3929.8722435401
1704499200,2024-01-06 00:00:00,BAT/USD,0.22500,0.22860,0.22500,0.22860,234.43430596,53.591682342456
1704412800,2024-01-05 00:00:00,BAT/USD,0.24540,0.24540,0.22853,0.23540,2620.76292515,616.9275925803099
1704326400,2024-01-04 00:00:00,BAT/USD,0.24668,0.24820,0.23849,0.24762,3284.48776144,813.3048594877729
1704240000,2024-01-03 00:00:00,BAT/USD,0.26850,0.29304,0.21573,0.24531,275790.32136439,67654.12373389852
1704153600,2024-01-02 00:00:00,BAT/USD,0.26549,0.26849,0.25912,0.26189,38150.31663126,9991.186422560682
1704067200,2024-01-01 00:00:00,BAT/USD,0.25559,0.26180,0.25559,0.25989,18034.84951277,4687.077039873796
1703980800,2023-12-31 00:00:00,BAT/USD,0.24880,0.26500,0.24880,0.25670,105848.67322485,27171.354416818995
1703894400,2023-12-30 00:00:00,BAT/USD,0.24650,0.24770,0.24110,0.24720,1857.12971458,459.08246544417597
1703808000,2023-12-29 00:00:00,BAT/USD,0.25219,0.25250,0.24404,0.24701,6250.42536337,1543.9175690060238
1703721600,2023-12-28 00:00:00,BAT/USD,0.26770,0.26770,0.25210,0.25210,12324.64843880,3107.04387142148
1703635200,2023-12-27 00:00:00,BAT/USD,0.25380,0.26940,0.25300,0.26877,2383.83189424,640.7024982148848
1703548800,2023-12-26 00:00:00,BAT/USD,0.26330,0.27160,0.24552,0.26299,10658.56559103,2803.0961647849795
1703462400,2023-12-25 00:00:00,BAT/USD,0.26000,0.26330,0.25921,0.26279,5243.56083708,1377.9553523762534
1703376000,2023-12-24 00:00:00,BAT/USD,0.24692,0.25590,0.24692,0.24890,14010.78549034,3487.284508545626
1703289600,2023-12-23 00:00:00,BAT/USD,0.24849,0.25269,0.24500,0.25260,2091.17092788,528.229776382488
1703203200,2023-12-22 00:00:00,BAT/USD,0.24610,0.24929,0.24412,0.24850,9661.86794669,2400.9741847524647
1703116800,2023-12-21 00:00:00,BAT/USD,0.23450,0.24448,0.23240,0.24420,11270.40091610,2752.23190371162
1703030400,2023-12-20 00:00:00,BAT/USD,0.22530,0.24010,0.22530,0.23551,9899.06664520,2331.3291856110523
1702944000,2023-12-19 00:00:00,BAT/USD,0.23180,0.23380,0.22410,0.22410,6580.89912677,1474.779494309157
1702857600,2023-12-18 00:00:00,BAT/USD,0.23660,0.23660,0.21700,0.22695,19331.17064778,4387.209178513671
1702771200,2023-12-17 00:00:00,BAT/USD,0.23800,0.24004,0.23191,0.23490,21700.17481794,5097.371064734106
1702684800,2023-12-16 00:00:00,BAT/USD,0.23065,0.25965,0.22960,0.23860,25600.78788968,6108.347990477648
1702598400,2023-12-15 00:00:00,BAT/USD,0.24563,0.24563,0.23591,0.23591,14668.99402644,3460.5623807774605
1702512000,2023-12-14 00:00:00,BAT/USD,0.24362,0.24490,0.23892,0.24490,16837.98062923,4123.621456098427
1702425600,2023-12-13 00:00:00,BAT/USD,0.23480,0.24040,0.22928,0.24040,17171.03614510,4127.91708928204
1702339200,2023-12-12 00:00:00,BAT/USD,0.23300,0.23659,0.23000,0.23650,13387.40906440,3166.1222437306
1702252800,2023-12-11 00:00:00,BAT/USD,0.24395,0.24395,0.22631,0.23100,17172.29980575,3966.8012551282504
1702166400,2023-12-10 00:00:00,BAT/USD,0.25350,0.26000,0.24642,0.25403,13340.84942759,3388.9759800906872
1702080000,2023-12-09 00:00:00,BAT/USD,0.25475,0.26000,0.25320,0.25857,17299.38403958,4473.101731114201
1701993600,2023-12-08 00:00:00,BAT/USD,0.24526,0.25434,0.24270,0.25434,11307.83720144,2876.0353138142495
1701907200,2023-12-07 00:00:00,BAT/USD,0.23781,0.24610,0.23255,0.24132,11194.53705096,2701.465681137667
1701820800,2023-12-06 00:00:00,BAT/USD,0.24390,0.24479,0.22601,0.23879,16260.06614257,3882.74119418429
1701734400,2023-12-05 00:00:00,BAT/USD,0.24521,0.24953,0.23890,0.24390,29488.27061832,7192.189203808248
1701648000,2023-12-04 00:00:00,BAT/USD,0.23419,0.25978,0.22660,0.24521,45373.39392558,11126.009924491473
1701561600,2023-12-03 00:00:00,BAT/USD,0.23523,0.24538,0.23114,0.23520,5417.40295801,1274.1731757239518
1701475200,2023-12-02 00:00:00,BAT/USD,0.23229,0.24500,0.23118,0.23820,15798.59833620,3763.22612368284
1701388800,2023-12-01 00:00:00,BAT/USD,0.22230,0.22322,0.22020,0.22322,1223.92172935,273.203808425507
1701302400,2023-11-30 00:00:00,BAT/USD,0.22898,0.24000,0.22001,0.22213,42391.04356096,9416.322506196046
1701216000,2023-11-29 00:00:00,BAT/USD,0.21061,0.23000,0.21061,0.22959,467425.03867245,107316.11462880779
1701129600,2023-11-28 00:00:00,BAT/USD,0.20893,0.21240,0.20507,0.21240,4806.91257211,1020.988230316164
1701043200,2023-11-27 00:00:00,BAT/USD,0.21620,0.21620,0.20805,0.20805,6928.18176398,1441.4082159960392
1700956800,2023-11-26 00:00:00,BAT/USD,0.21690,0.21690,0.21680,0.21680,1894.08751906,410.638174132208
1700870400,2023-11-25 00:00:00,BAT/USD,0.21718,0.22038,0.21718,0.21823,1805.18754637,393.9460782443251
1700784000,2023-11-24 00:00:00,BAT/USD,0.21117,0.21370,0.21117,0.21370,1240.09651098,265.008624396426
1700697600,2023-11-23 00:00:00,BAT/USD,0.21079,0.21079,0.20600,0.20900,45427.63460310,9494.375632047899
1700611200,2023-11-22 00:00:00,BAT/USD,0.20059,0.20940,0.20049,0.20811,37089.01656524,7718.595237392096
1700524800,2023-11-21 00:00:00,BAT/USD,0.22192,0.22192,0.19789,0.19789,53740.33808676,10634.675503988938
1700438400,2023-11-20 00:00:00,BAT/USD,0.22530,0.22570,0.22385,0.22570,1098.62627591,247.95995047288702
1700352000,2023-11-19 00:00:00,BAT/USD,0.22020,0.22260,0.22020,0.22260,834.51528412,185.763102245112
1700265600,2023-11-18 00:00:00,BAT/USD,0.22687,0.22687,0.21498,0.22090,1921.81609620,424.52917565058
1700179200,2023-11-17 00:00:00,BAT/USD,0.22840,0.22840,0.22790,0.22790,132.45467240,30.186419839959996
1700092800,2023-11-16 00:00:00,BAT/USD,0.23190,0.23871,0.21610,0.22300,10760.28629419,2399.54384360437
1700006400,2023-11-15 00:00:00,BAT/USD,0.23113,0.23114,0.23113,0.23114,1106.43837155,255.74216520006703
1699920000,2023-11-14 00:00:00,BAT/USD,0.23238,0.23369,0.21500,0.21500,27670.55646691,5949.1696403856495
1699833600,2023-11-13 00:00:00,BAT/USD,0.25010,0.25010,0.23735,0.23735,56037.01446564,13300.385383419654
1699747200,2023-11-12 00:00:00,BAT/USD,0.24000,0.26000,0.23948,0.24290,32160.02029803,7811.668930391486
1699660800,2023-11-11 00:00:00,BAT/USD,0.22619,0.23350,0.21498,0.22552,37337.47841494,8420.34813213727
1699574400,2023-11-10 00:00:00,BAT/USD,0.22040,0.22440,0.21720,0.22440,3266.60609393,733.026407477892
1699488000,2023-11-09 00:00:00,BAT/USD,0.22501,0.23105,0.21641,0.21944,139041.55814465,30511.279519261992
1699401600,2023-11-08 00:00:00,BAT/USD,0.22180,0.22700,0.22180,0.22700,1975.35596115,448.40580318105003
1699315200,2023-11-07 00:00:00,BAT/USD,0.21245,0.21738,0.21245,0.21738,1476.71379328,321.00804438320637
1699228800,2023-11-06 00:00:00,BAT/USD,0.21659,0.21960,0.21491,0.21960,1718.17140784,377.310441161664
1699142400,2023-11-05 00:00:00,BAT/USD,0.21736,0.21829,0.21630,0.21790,3174.93920381,691.819252510199
1699056000,2023-11-04 00:00:00,BAT/USD,0.20948,0.20948,0.20948,0.20948,0.00000000,0.0
1698969600,2023-11-03 00:00:00,BAT/USD,0.20308,0.20948,0.20233,0.20948,4580.75673751,959.5769213735947
1698883200,2023-11-02 00:00:00,BAT/USD,0.21588,0.21720,0.20880,0.20880,5432.38655126,1134.282311903088
1698796800,2023-11-01 00:00:00,BAT/USD,0.20690,0.21441,0.20420,0.21441,259920.26898625,55729.50487334186
1698710400,2023-10-31 00:00:00,BAT/USD,0.20942,0.21145,0.20141,0.20800,160777.62245841,33441.745471349284
1698624000,2023-10-30 00:00:00,BAT/USD,0.20518,0.21000,0.20510,0.20803,2676.97525576,556.8911624557528
1698537600,2023-10-29 00:00:00,BAT/USD,0.20090,0.20627,0.20090,0.20521,2765.04191257,567.4142508784897
1698451200,2023-10-28 00:00:00,BAT/USD,0.19647,0.20109,0.19647,0.19940,1323.80065418,263.965850443492
1698364800,2023-10-27 00:00:00,BAT/USD,0.19838,0.19939,0.19679,0.19680,2241.00639167,441.03005788065605
1698278400,2023-10-26 00:00:00,BAT/USD,0.20271,0.20276,0.19376,0.20209,18622.20940571,3763.362298799934
1698192000,2023-10-25 00:00:00,BAT/USD,0.20300,0.20411,0.19849,0.19958,12701.17816271,2534.901137713662
1698105600,2023-10-24 00:00:00,BAT/USD,0.20699,0.21000,0.19610,0.19995,12280.33125531,2455.4522344992342
1698019200,2023-10-23 00:00:00,BAT/USD,0.19531,0.19961,0.19289,0.19961,4619.07874602,922.0143084930522
1697932800,2023-10-22 00:00:00,BAT/USD,0.19249,0.19940,0.18855,0.19061,15918.06996547,3034.1433161182367
1697846400,2023-10-21 00:00:00,BAT/USD,0.18700,0.19142,0.18700,0.19142,8209.68054374,1571.497049682711
1697760000,2023-10-20 00:00:00,BAT/USD,0.17350,0.18109,0.17350,0.18109,4415.85201680,799.666641722312
1697673600,2023-10-19 00:00:00,BAT/USD,0.17208,0.17371,0.17111,0.17329,7144.37580250,1238.048882815225
1697587200,2023-10-18 00:00:00,BAT/USD,0.17441,0.17441,0.17326,0.17440,1785.43149936,311.379253488384
1697500800,2023-10-17 00:00:00,BAT/USD,0.18000,0.18000,0.17990,0.17990,759.00000000,136.54410000000001
1697414400,2023-10-16 00:00:00,BAT/USD,0.17990,0.18588,0.17980,0.18588,16031.46476049,2979.928669679881
1697328000,2023-10-15 00:00:00,BAT/USD,0.17197,0.18129,0.17101,0.17101,35549.68423249,6079.351500598114
1697241600,2023-10-14 00:00:00,BAT/USD,0.17207,0.17207,0.16990,0.17050,2362.06522683,402.73212117451504
1697155200,2023-10-13 00:00:00,BAT/USD,0.16851,0.16910,0.16850,0.16910,1589.12459662,268.720969288442
1697068800,2023-10-12 00:00:00,BAT/USD,0.16667,0.16853,0.16667,0.16810,1699.34331983,285.65961206342297
1696982400,2023-10-11 00:00:00,BAT/USD,0.17060,0.17060,0.17060,0.17060,0.00000000,0.0
1696896000,2023-10-10 00:00:00,BAT/USD,0.17110,0.17170,0.17060,0.17060,2295.65939406,391.639492626636
1696809600,2023-10-09 00:00:00,BAT/USD,0.16831,0.17170,0.16831,0.17170,4744.96388399,814.710298881083
1696723200,2023-10-08 00:00:00,BAT/USD,0.17429,0.18018,0.17200,0.18018,3405.34158503,613.5744467907053
1696636800,2023-10-07 00:00:00,BAT/USD,0.17330,0.17330,0.17330,0.17330,706.92308805,122.50977115906501
1696550400,2023-10-06 00:00:00,BAT/USD,0.17200,0.17200,0.17200,0.17200,0.00000000,0.0
1696464000,2023-10-05 00:00:00,BAT/USD,0.17431,0.17431,0.17200,0.17200,880.68528292,151.47786866223998
1696377600,2023-10-04 00:00:00,BAT/USD,0.17421,0.17421,0.17000,0.17400,2873.60430405,500.00714890469993
1696291200,2023-10-03 00:00:00,BAT/USD,0.17679,0.17940,0.17646,0.17646,3378.66845309,596.1998352322614
1696204800,2023-10-02 00:00:00,BAT/USD,0.18330,0.18330,0.18239,0.18239,744.04204370,135.705828350443
1696118400,2023-10-01 00:00:00,BAT/USD,0.18250,0.18250,0.18248,0.18248,1353.81857600,247.04481374847998
1696032000,2023-09-30 00:00:00,BAT/USD,0.17610,0.17611,0.17570,0.17570,1045.24473960,183.64950074772
1695945600,2023-09-29 00:00:00,BAT/USD,0.17450,0.17601,0.17450,0.17570,3915.15791482,687.8932456338739
1695859200,2023-09-28 00:00:00,BAT/USD,0.16909,0.16909,0.16909,0.16909,302.57310266,51.1620859287794
1695772800,2023-09-27 00:00:00,BAT/USD,0.16860,0.16879,0.16700,0.16841,1430.82336374,240.96496268745344
1695686400,2023-09-26 00:00:00,BAT/USD,0.17130,0.17130,0.17130,0.17130,872.16806771,149.402389998723
1695600000,2023-09-25 00:00:00,BAT/USD,0.17135,0.17421,0.17135,0.17150,5127.44987732,879.3576539603802
1695513600,2023-09-24 00:00:00,BAT/USD,0.17530,0.17530,0.17410,0.17410,1246.42292303,217.002230899523
1695427200,2023-09-23 00:00:00,BAT/USD,0.17570,0.17570,0.17570,0.17570,68.44473534,12.025739999237999
1695340800,2023-09-22 00:00:00,BAT/USD,0.17179,0.17179,0.17179,0.17179,0.00000000,0.0
1695254400,2023-09-21 00:00:00,BAT/USD,0.17350,0.17350,0.17179,0.17179,282.22288389,48.4830692234631
1695168000,2023-09-20 00:00:00,BAT/USD,0.17469,0.17490,0.17400,0.17490,1300.43474189,227.446036356561
1695081600,2023-09-19 00:00:00,BAT/USD,0.17609,0.17689,0.17609,0.17610,1763.63345562,310.575851534682
1694995200,2023-09-18 00:00:00,BAT/USD,0.17140,0.17390,0.17140,0.17390,2185.20170311,380.00657617082896
1694908800,2023-09-17 00:00:00,BAT/USD,0.17268,0.17279,0.17268,0.17279,5873.70379272,1014.9172783440888
1694822400,2023-09-16 00:00:00,BAT/USD,0.17654,0.17709,0.17597,0.17600,9550.35398345,1680.8623010872
1694736000,2023-09-15 00:00:00,BAT/USD,0.17224,0.17280,0.17224,0.17280,627.36296366,108.40832012044801
1694649600,2023-09-14 00:00:00,BAT/USD,0.16849,0.17190,0.16849,0.17150,1313.29470210,225.23004141015002
1694563200,2023-09-13 00:00:00,BAT/USD,0.16760,0.16760,0.16641,0.16641,579.97124244,96.5130144544404
1694476800,2023-09-12 00:00:00,BAT/USD,0.16500,0.16500,0.16359,0.16360,740.37367971,121.125134000556
1694390400,2023-09-11 00:00:00,BAT/USD,0.16592,0.16651,0.15880,0.15880,5186.48094898,823.613174698024
1694304000,2023-09-10 00:00:00,BAT/USD,0.16242,0.16489,0.16071,0.16488,4944.50516595,815.250011761836
1694217600,2023-09-09 00:00:00,BAT/USD,0.17025,0.17025,0.17025,0.17025,509.60202077,86.75974403609251
1694131200,2023-09-08 00:00:00,BAT/USD,0.16810,0.17074,0.16759,0.17074,11650.20696621,1989.1563374106954
1694044800,2023-09-07 00:00:00,BAT/USD,0.16906,0.16906,0.16749,0.16750,8969.16210353,1502.334652341275
1693958400,2023-09-06 00:00:00,BAT/USD,0.17051,0.17080,0.17020,0.17080,12978.71993267,2216.765364500036
1693872000,2023-09-05 00:00:00,BAT/USD,0.16730,0.16730,0.16620,0.16730,1292.32419330,216.20583753909
1693785600,2023-09-04 00:00:00,BAT/USD,0.16610,0.16610,0.16610,0.16610,0.00000000,0.0
1693699200,2023-09-03 00:00:00,BAT/USD,0.16764,0.16799,0.16610,0.16610,2340.09960982,388.690545191102
1693612800,2023-09-02 00:00:00,BAT/USD,0.16979,0.16979,0.16666,0.16666,1688.82188367,281.4590551324422
1693526400,2023-09-01 00:00:00,BAT/USD,0.16950,0.16950,0.16537,0.16561,3554.90402832,588.7276561300753
1693440000,2023-08-31 00:00:00,BAT/USD,0.17002,0.17002,0.16989,0.16989,1143.36424945,194.2461523390605
1693353600,2023-08-30 00:00:00,BAT/USD,0.17800,0.17800,0.17800,0.17800,66.00000000,11.748
1693267200,2023-08-29 00:00:00,BAT/USD,0.17878,0.18027,0.17878,0.18027,2074.21587465,373.9188957231555
1693180800,2023-08-28 00:00:00,BAT/USD,0.17209,0.17209,0.17040,0.17190,6155.91707675,1058.202145493325
1693094400,2023-08-27 00:00:00,BAT/USD,0.17371,0.17371,0.17209,0.17209,1109.18552126,190.8797363536334
1693008000,2023-08-26 00:00:00,BAT/USD,0.17540,0.17540,0.17130,0.17199,7409.56253968,1274.370661199563
1692921600,2023-08-25 00:00:00,BAT/USD,0.17401,0.17450,0.17115,0.17387,3299.32112595,573.6529641689265
1692835200,2023-08-24 00:00:00,BAT/USD,0.17574,0.17625,0.17310,0.17379,3838.84927493,667.1536154900847
1692748800,2023-08-23 00:00:00,BAT/USD,0.17293,0.17438,0.17139,0.17210,10365.89284943,1783.970159386903
1692662400,2023-08-22 00:00:00,BAT/USD,0.17130,0.17390,0.16770,0.17259,4661.73013677,804.5680043051343
1692576000,2023-08-21 00:00:00,BAT/USD,0.17930,0.17930,0.16833,0.16833,4387.63052692,738.5698465964437
1692489600,2023-08-20 00:00:00,BAT/USD,0.17378,0.17568,0.17339,0.17399,5123.91003293,891.5091066294907
1692403200,2023-08-19 00:00:00,BAT/USD,0.17160,0.17271,0.17030,0.17271,6039.53573814,1043.0882173341595
1692316800,2023-08-18 00:00:00,BAT/USD,0.16709,0.17585,0.16633,0.17585,12157.01297148,2137.810731034758
1692230400,2023-08-17 00:00:00,BAT/USD,0.18590,0.18590,0.15256,0.16751,33413.14077529,5597.035211268827
1692144000,2023-08-16 00:00:00,BAT/USD,0.19954,0.19954,0.18649,0.18649,9812.00853255,1829.8414712352494
1692057600,2023-08-15 00:00:00,BAT/USD,0.21241,0.21241,0.19928,0.20040,6161.73999570,1234.8126951382799
1691971200,2023-08-14 00:00:00,BAT/USD,0.20883,0.21219,0.20840,0.21219,8511.38183181,1806.0301108917638
1691884800,2023-08-13 00:00:00,BAT/USD,0.18170,0.21475,0.18170,0.21230,51997.00005942,11038.963112614865
1691798400,2023-08-12 00:00:00,BAT/USD,0.21761,0.21761,0.21761,0.21761,159.27189831,34.6591577912391
1691712000,2023-08-11 00:00:00,BAT/USD,0.21694,0.22529,0.21694,0.21781,42497.00784917,9256.273279627718
1691625600,2023-08-10 00:00:00,BAT/USD,0.21569,0.21811,0.21569,0.21727,2670.35504768,580.1880412094335
1691539200,2023-08-09 00:00:00,BAT/USD,0.21330,0.21743,0.21161,0.21161,8608.42127206,1821.6280253806167
1691452800,2023-08-08 00:00:00,BAT/USD,0.21437,0.22088,0.20785,0.21362,9692.83449379,2070.58330456342
1691366400,2023-08-07 00:00:00,BAT/USD,0.21809,0.21810,0.20052,0.20052,5161.59710315,1035.0034511236381
1691280000,2023-08-06 00:00:00,BAT/USD,0.20453,0.20453,0.20453,0.20453,581.60281562,118.95522387875859
1691193600,2023-08-05 00:00:00,BAT/USD,0.20349,0.20808,0.20348,0.20808,4985.90546651,1037.4672094714008
1691107200,2023-08-04 00:00:00,BAT/USD,0.20678,0.21050,0.19367,0.20955,15309.18299680,3208.0392969794398
1691020800,2023-08-03 00:00:00,BAT/USD,0.20253,0.20919,0.19475,0.20350,6500.50038792,1322.85182894172
1690934400,2023-08-02 00:00:00,BAT/USD,0.20688,0.20688,0.20688,0.20688,0.00000000,0.0
1690848000,2023-08-01 00:00:00,BAT/USD,0.19964,0.20688,0.19963,0.20688,14828.14256915,3067.6461347057525
1690761600,2023-07-31 00:00:00,BAT/USD,0.20851,0.21072,0.20437,0.20488,8613.54454546,1764.7430064738448
1690675200,2023-07-30 00:00:00,BAT/USD,0.20381,0.21148,0.20352,0.21000,14411.80712116,3026.4794954435997
1690588800,2023-07-29 00:00:00,BAT/USD,0.20079,0.20079,0.20079,0.20079,62.93864236,12.637449999464401
1690502400,2023-07-28 00:00:00,BAT/USD,0.19849,0.19849,0.19782,0.19839,211.58226177,41.9758049125503
1690416000,2023-07-27 00:00:00,BAT/USD,0.19671,0.20039,0.19671,0.19709,1696.05877846,334.2762246466814
1690329600,2023-07-26 00:00:00,BAT/USD,0.19550,0.19550,0.19550,0.19550,81.16084604,15.86694540082
1690243200,2023-07-25 00:00:00,BAT/USD,0.19749,0.19749,0.19749,0.19749,0.00000000,0.0
1690156800,2023-07-24 00:00:00,BAT/USD,0.20554,0.20579,0.19640,0.19749,5991.24338519,1183.210656141173
1690070400,2023-07-23 00:00:00,BAT/USD,0.20599,0.20930,0.20599,0.20841,8400.63448149,1750.7762322873311
1689984000,2023-07-22 00:00:00,BAT/USD,0.20190,0.20190,0.20190,0.20190,122.65687608,24.764423280552002
