https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USD
1710720000,2024-03-18 00:00:00,MATIC/USD,1.08405,1.08776,1.00972,1.03075,594741.48505023,613029.7857155247
1710633600,2024-03-17 00:00:00,MATIC/USD,1.04679,1.09990,1.00542,1.08830,525109.89163786,571477.095069483
1710547200,2024-03-16 00:00:00,MATIC/USD,1.14032,1.16371,1.02594,1.04117,863155.40451404,898691.512517883
1710460800,2024-03-15 00:00:00,MATIC/USD,1.22298,1.23074,1.06460,1.14083,1133571.04052703,1293211.8501644516
1710374400,2024-03-14 00:00:00,MATIC/USD,1.27174,1.28565,1.16378,1.22255,827152.02587341,1011234.7092315375
1710288000,2024-03-13 00:00:00,MATIC/USD,1.18070,1.29189,1.17695,1.27039,918159.64974037,1166420.8374336686
1710201600,2024-03-12 00:00:00,MATIC/USD,1.24117,1.24670,1.12008,1.18170,1152336.05195187,1361715.5125915247
1710115200,2024-03-11 00:00:00,MATIC/USD,1.22365,1.24994,1.17417,1.24121,1333029.70812990,1654569.8040279131
1710028800,2024-03-10 00:00:00,MATIC/USD,1.15638,1.25000,1.14690,1.23004,686245.73423402,844109.7029372139
1709942400,2024-03-09 00:00:00,MATIC/USD,1.12532,1.15918,1.12020,1.15918,355139.65141125,411670.7811228928
1709856000,2024-03-08 00:00:00,MATIC/USD,1.16589,1.17896,1.09983,1.12782,1253459.56906928,1413676.7711877155
1709769600,2024-03-07 00:00:00,MATIC/USD,1.11961,1.17724,1.10201,1.16242,1694961.19056881,1970256.7871409962
1709683200,2024-03-06 00:00:00,MATIC/USD,1.03481,1.11977,0.99540,1.11977,1029238.71114747,1152510.6315816024
1709596800,2024-03-05 00:00:00,MATIC/USD,1.14541,1.14912,0.93000,1.03135,1934178.45267107,1994814.9471623078
1709510400,2024-03-04 00:00:00,MATIC/USD,1.09006,1.15106,1.08284,1.14521,1803813.14389116,2065744.8505155954
1709424000,2024-03-03 00:00:00,MATIC/USD,1.09510,1.11838,1.02482,1.08994,1033695.14688757,1126665.688398638
1709337600,2024-03-02 00:00:00,MATIC/USD,1.02736,1.10170,1.02626,1.09460,800582.34982960,876317.4401234802
1709251200,2024-03-01 00:00:00,MATIC/USD,1.00274,1.02958,1.00190,1.02560,374323.79727094,383906.48648107605
1709164800,2024-02-29 00:00:00,MATIC/USD,1.01059,1.06132,0.98157,1.00060,1160644.93247168,1161341.319431163
1709078400,2024-02-28 00:00:00,MATIC/USD,1.02957,1.06827,0.96646,1.01069,905247.31386158,914924.4076467603
1708992000,2024-02-27 00:00:00,MATIC/USD,1.05970,1.07730,1.01731,1.02920,925356.77660116,952377.1944779137
1708905600,2024-02-26 00:00:00,MATIC/USD,0.99900,1.07176,0.97311,1.06004,1159993.52270083,1229639.5338037878
1708819200,2024-02-25 00:00:00,MATIC/USD,0.99425,1.00420,0.96390,0.99900,498842.51718141,498343.6746642286
1708732800,2024-02-24 00:00:00,MATIC/USD,0.98502,1.02930,0.97392,0.99472,257133.63899311,255775.9733792264
1708646400,2024-02-23 00:00:00,MATIC/USD,0.99181,1.00580,0.94490,0.98630,248170.96536943,244771.02314386878
1708560000,2024-02-22 00:00:00,MATIC/USD,0.95016,1.05161,0.92194,0.99390,1214183.81520836,1206777.293935589
1708473600,2024-02-21 00:00:00,MATIC/USD,1.02442,1.03573,0.90736,0.95156,638810.87999083,607866.8809640742
1708387200,2024-02-20 00:00:00,MATIC/USD,1.00063,1.03355,0.94470,1.02421,496563.28242384,508585.07949132123
1708300800,2024-02-19 00:00:00,MATIC/USD,0.99890,1.01165,0.97579,0.99689,745007.66537692,742690.6915375978
1708214400,2024-02-18 00:00:00,MATIC/USD,0.92701,1.00000,0.91926,1.00000,1051064.08502438,1051064.08502438
1708128000,2024-02-17 00:00:00,MATIC/USD,0.95227,0.95966,0.90425,0.92903,206178.08037443,191545.6220102567
1708041600,2024-02-16 00:00:00,MATIC/USD,0.89109,0.95459,0.88749,0.95180,667004.83466517,634855.2016343088
1707955200,2024-02-15 00:00:00,MATIC/USD,0.89202,0.92837,0.87419,0.88956,695527.83394477,618713.7399639096
1707868800,2024-02-14 00:00:00,MATIC/USD,0.85260,0.89338,0.84498,0.89045,564192.23093139,502384.9720328562
1707782400,2024-02-13 00:00:00,MATIC/USD,0.88249,0.88537,0.84617,0.85373,202832.94214390,173164.56769651175
1707696000,2024-02-12 00:00:00,MATIC/USD,0.83851,0.88469,0.81897,0.88021,246086.82424797,216608.0835713057
1707609600,2024-02-11 00:00:00,MATIC/USD,0.84903,0.86328,0.82890,0.83521,104477.48985500,87260.64430179456
1707523200,2024-02-10 00:00:00,MATIC/USD,0.85426,0.86838,0.84045,0.84956,335381.35257243,284926.5818914336
1707436800,2024-02-09 00:00:00,MATIC/USD,0.83658,0.85928,0.83194,0.85313,118236.07270622,100870.74070785748
1707350400,2024-02-08 00:00:00,MATIC/USD,0.83541,0.84835,0.82500,0.83601,168798.12409219,141116.91972231178
1707264000,2024-02-07 00:00:00,MATIC/USD,0.80579,0.83829,0.78711,0.83414,174369.61823698,145448.6733561945
1707177600,2024-02-06 00:00:00,MATIC/USD,0.77866,0.81662,0.77678,0.80549,148143.88595101,119328.41869467904
1707091200,2024-02-05 00:00:00,MATIC/USD,0.77371,0.79359,0.76349,0.77944,79115.65956696,61665.90969287131
1707004800,2024-02-04 00:00:00,MATIC/USD,0.78132,0.78753,0.77108,0.77322,154455.92232599,119428.40826090198
1706918400,2024-02-03 00:00:00,MATIC/USD,0.79970,0.80579,0.78120,0.78469,79605.65605533,62465.76225005689
1706832000,2024-02-02 00:00:00,MATIC/USD,0.81007,0.82200,0.79504,0.79865,142974.53356605,114186.61123252583
1706745600,2024-02-01 00:00:00,MATIC/USD,0.79029,0.81540,0.76614,0.81065,93637.21067277,75907.004831881
1706659200,2024-01-31 00:00:00,MATIC/USD,0.80142,0.83317,0.78168,0.78565,543110.98838982,426695.148028462
1706572800,2024-01-30 00:00:00,MATIC/USD,0.81060,0.82150,0.79605,0.79710,356826.95034171,284426.7621173771
1706486400,2024-01-29 00:00:00,MATIC/USD,0.78503,0.81577,0.77420,0.81344,314493.79642116,255821.8337608284
1706400000,2024-01-28 00:00:00,MATIC/USD,0.78779,0.81028,0.78238,0.79067,139135.63505788,110010.37257121397
1706313600,2024-01-27 00:00:00,MATIC/USD,0.75761,0.78811,0.75613,0.78794,334138.66153576,263281.2169704867
1706227200,2024-01-26 00:00:00,MATIC/USD,0.72950,0.76217,0.72710,0.75746,108247.31508638,81993.0112853294
1706140800,2024-01-25 00:00:00,MATIC/USD,0.73800,0.73802,0.71702,0.73231,198790.30274141,145576.12660056195
1706054400,2024-01-24 00:00:00,MATIC/USD,0.72370,0.74560,0.71590,0.73856,193166.24860523,142664.86456987867
1705968000,2024-01-23 00:00:00,MATIC/USD,0.74920,0.76430,0.69234,0.72403,246895.64493964,178759.85380564755
1705881600,2024-01-22 00:00:00,MATIC/USD,0.78458,0.78794,0.73490,0.74578,158565.80050333,118255.20269937346
1705795200,2024-01-21 00:00:00,MATIC/USD,0.78719,0.80734,0.78011,0.78292,157676.01665783,123447.70696174826
1705708800,2024-01-20 00:00:00,MATIC/USD,0.75711,0.78614,0.75119,0.78614,401566.37828514,315687.3926250799
1705622400,2024-01-19 00:00:00,MATIC/USD,0.78488,0.79540,0.74330,0.76160,350557.60695803,266984.6734592357
1705536000,2024-01-18 00:00:00,MATIC/USD,0.80938,0.81837,0.77500,0.78504,699926.64677113,549470.4147812079
1705449600,2024-01-17 00:00:00,MATIC/USD,0.84683,0.85200,0.80136,0.80938,182765.45709237,147926.70566142243
1705363200,2024-01-16 00:00:00,MATIC/USD,0.84480,0.85467,0.82785,0.84417,253999.34343133,214418.62574442584
1705276800,2024-01-15 00:00:00,MATIC/USD,0.83630,0.86667,0.83610,0.84600,304762.00698625,257828.65791036747
1705190400,2024-01-14 00:00:00,MATIC/USD,0.88130,0.88301,0.83733,0.83733,203373.54577330,170290.7710823573
1705104000,2024-01-13 00:00:00,MATIC/USD,0.86740,0.88740,0.84094,0.88087,89190.05051846,78564.83980019587
1705017600,2024-01-12 00:00:00,MATIC/USD,0.93050,0.94261,0.84201,0.86290,1060801.81395884,915365.885265083
1704931200,2024-01-11 00:00:00,MATIC/USD,0.90165,1.09754,0.88276,0.92650,1449356.99359866,1342829.2545691584
1704844800,2024-01-10 00:00:00,MATIC/USD,0.80680,0.91296,0.80541,0.89993,675687.44819716,608071.4052560702
1704758400,2024-01-09 00:00:00,MATIC/USD,0.84020,0.84570,0.78200,0.80745,327807.24390668,264687.9590924488
1704672000,2024-01-08 00:00:00,MATIC/USD,0.80129,0.84400,0.74000,0.84370,365940.08930361,308743.65334545576
1704585600,2024-01-07 00:00:00,MATIC/USD,0.82775,0.84396,0.79276,0.80062,122217.66207844,97849.90461324064
1704499200,2024-01-06 00:00:00,MATIC/USD,0.85376,0.85376,0.79875,0.82903,234653.65252610,194534.91755371267
1704412800,2024-01-05 00:00:00,MATIC/USD,0.88201,0.88630,0.82370,0.85222,490170.44500696,417733.0566438314
1704326400,2024-01-04 00:00:00,MATIC/USD,0.85480,0.89304,0.84100,0.88094,381743.78695958,336293.37168417237
1704240000,2024-01-03 00:00:00,MATIC/USD,0.96909,0.98659,0.74714,0.85520,1101506.82427226,942008.6361176368
1704153600,2024-01-02 00:00:00,MATIC/USD,1.01171,1.03270,0.96181,0.96910,333561.60858625,323254.5548809348
1704067200,2024-01-01 00:00:00,MATIC/USD,0.97780,1.01938,0.95533,1.01611,277372.97996337,281841.45867057994
1703980800,2023-12-31 00:00:00,MATIC/USD,0.95071,1.01105,0.94580,0.97110,289461.06281406,281095.6380987337
1703894400,2023-12-30 00:00:00,MATIC/USD,0.97287,0.98906,0.94308,0.95119,174317.61110550,165809.16850744054
1703808000,2023-12-29 00:00:00,MATIC/USD,1.00651,1.01810,0.94960,0.97102,516454.24236134,501487.39841770835
1703721600,2023-12-28 00:00:00,MATIC/USD,1.03654,1.06863,0.98720,1.00301,405949.68090554,407171.58944506565
1703635200,2023-12-27 00:00:00,MATIC/USD,1.02018,1.09080,0.98578,1.03965,709121.55106851,737238.2205683765
1703548800,2023-12-26 00:00:00,MATIC/USD,0.90600,1.02869,0.86032,1.02029,692935.37523578,706995.033999314
1703462400,2023-12-25 00:00:00,MATIC/USD,0.85094,0.92256,0.83970,0.91210,230766.77370957,210482.3743004988
1703376000,2023-12-24 00:00:00,MATIC/USD,0.85771,0.88455,0.83454,0.85445,206754.39688786,176661.29442083198
1703289600,2023-12-23 00:00:00,MATIC/USD,0.87980,0.88173,0.83308,0.85820,195347.25140298,167647.01115403743
1703203200,2023-12-22 00:00:00,MATIC/USD,0.81799,0.87740,0.81270,0.87740,408383.63815881,358315.80412053986
1703116800,2023-12-21 00:00:00,MATIC/USD,0.77334,0.81886,0.77079,0.81841,271417.45957440,222130.7630902847
1703030400,2023-12-20 00:00:00,MATIC/USD,0.76441,0.79700,0.75377,0.77519,444717.83393987,344740.81769184786
1702944000,2023-12-19 00:00:00,MATIC/USD,0.79960,0.82190,0.75090,0.76520,412360.49242130,315538.24880077876
1702857600,2023-12-18 00:00:00,MATIC/USD,0.81755,0.82474,0.75580,0.80093,329920.20354323,264242.9886238792
1702771200,2023-12-17 00:00:00,MATIC/USD,0.85118,0.85150,0.81291,0.81705,60711.93034578,49604.68268901955
1702684800,2023-12-16 00:00:00,MATIC/USD,0.83920,0.86500,0.83006,0.85092,66929.13196925,56951.33697527421
1702598400,2023-12-15 00:00:00,MATIC/USD,0.88293,0.88355,0.83626,0.83689,188707.30797177,157927.2589684946
1702512000,2023-12-14 00:00:00,MATIC/USD,0.88880,0.90354,0.85640,0.88440,276810.48063369,244811.18907243546
1702425600,2023-12-13 00:00:00,MATIC/USD,0.89130,0.89650,0.82719,0.88522,639893.30885243,566446.3548623481
1702339200,2023-12-12 00:00:00,MATIC/USD,0.84132,0.91000,0.84110,0.88732,816404.17912146,724411.7562180539
1702252800,2023-12-11 00:00:00,MATIC/USD,0.92430,0.94050,0.81197,0.84219,752511.49769806,633757.6582463292
1702166400,2023-12-10 00:00:00,MATIC/USD,0.88630,0.93349,0.87863,0.92329,285884.17674202,263954.00154413964
1702080000,2023-12-09 00:00:00,MATIC/USD,0.90664,0.94522,0.87641,0.88299,398803.25222889,352139.28368558764
1701993600,2023-12-08 00:00:00,MATIC/USD,0.84420,0.90967,0.84364,0.90571,521404.02050283,472240.83540961816
1701907200,2023-12-07 00:00:00,MATIC/USD,0.82028,0.85753,0.81129,0.84286,297929.41122289,251112.7835433251
1701820800,2023-12-06 00:00:00,MATIC/USD,0.81530,0.84800,0.80260,0.81920,313718.41193255,256998.123055145
1701734400,2023-12-05 00:00:00,MATIC/USD,0.81070,0.82000,0.78627,0.81211,274087.35881589,222589.08496797242
1701648000,2023-12-04 00:00:00,MATIC/USD,0.81391,0.83800,0.77868,0.80931,447801.10237035,362409.9101593479
1701561600,2023-12-03 00:00:00,MATIC/USD,0.81580,0.82273,0.80029,0.81430,197090.85203668,160491.08081346852
1701475200,2023-12-02 00:00:00,MATIC/USD,0.79801,0.87753,0.79720,0.81650,329267.75066985,268847.1184219325
1701388800,2023-12-01 00:00:00,MATIC/USD,0.76199,0.80010,0.75610,0.80010,197275.24124310,157839.9205186043
1701302400,2023-11-30 00:00:00,MATIC/USD,0.75809,0.78169,0.75302,0.76297,347416.30053949,265068.2148226147
1701216000,2023-11-29 00:00:00,MATIC/USD,0.74906,0.77070,0.74420,0.75731,220202.42214847,166761.49631725784
1701129600,2023-11-28 00:00:00,MATIC/USD,0.74232,0.75875,0.72809,0.74864,299081.29084150,223904.21757558055
1701043200,2023-11-27 00:00:00,MATIC/USD,0.76141,0.76899,0.72900,0.74349,285229.26113348,212065.10336013103
1700956800,2023-11-26 00:00:00,MATIC/USD,0.78000,0.78680,0.74463,0.76339,443657.01692573,338683.330150933
1700870400,2023-11-25 00:00:00,MATIC/USD,0.76000,0.77930,0.75960,0.77903,129165.03866912,100623.44007440456
1700784000,2023-11-24 00:00:00,MATIC/USD,0.77320,0.79650,0.75415,0.76000,197991.93608453,150473.8714242428
1700697600,2023-11-23 00:00:00,MATIC/USD,0.77369,0.78530,0.76440,0.77246,128532.05828229,99285.87374073773
1700611200,2023-11-22 00:00:00,MATIC/USD,0.72838,0.78580,0.72838,0.77331,226964.35702587,175513.80693167556
1700524800,2023-11-21 00:00:00,MATIC/USD,0.80960,0.81982,0.72500,0.72791,575433.93053856,418864.1123783232
1700438400,2023-11-20 00:00:00,MATIC/USD,0.85396,0.86702,0.80826,0.81060,541198.59843217,438695.583889117
1700352000,2023-11-19 00:00:00,MATIC/USD,0.83239,0.85668,0.81602,0.85341,427906.88660680,365180.0160991092
1700265600,2023-11-18 00:00:00,MATIC/USD,0.83030,0.83220,0.78000,0.83210,206921.02667616,172178.9862972327
1700179200,2023-11-17 00:00:00,MATIC/USD,0.84570,0.87357,0.78673,0.82958,284551.89420826,236058.56039728833
1700092800,2023-11-16 00:00:00,MATIC/USD,0.91904,0.94359,0.83329,0.84460,489963.68028070,413823.3243650792
1700006400,2023-11-15 00:00:00,MATIC/USD,0.91972,0.96190,0.88646,0.92008,1168384.21296032,1075006.9466605312
1699920000,2023-11-14 00:00:00,MATIC/USD,0.88165,0.98194,0.84611,0.91682,819530.49629684,751361.9496148688
1699833600,2023-11-13 00:00:00,MATIC/USD,0.89718,0.95420,0.85000,0.88186,846655.24978899,746631.3985789187
1699747200,2023-11-12 00:00:00,MATIC/USD,0.80338,0.92900,0.77392,0.89841,854548.79099807,767735.1793205761
1699660800,2023-11-11 00:00:00,MATIC/USD,0.84270,0.84540,0.76561,0.80193,823629.66588519,660493.3379633104
1699574400,2023-11-10 00:00:00,MATIC/USD,0.85286,0.90000,0.81695,0.84450,709788.30198564,599416.221026873
1699488000,2023-11-09 00:00:00,MATIC/USD,0.78854,0.86000,0.76524,0.85670,577849.08763743,495043.3133789863
1699401600,2023-11-08 00:00:00,MATIC/USD,0.74213,0.80865,0.73504,0.79175,491324.72836891,389006.35368608445
1699315200,2023-11-07 00:00:00,MATIC/USD,0.73449,0.74642,0.69626,0.74287,398650.54461095,296145.53007513646
1699228800,2023-11-06 00:00:00,MATIC/USD,0.69288,0.73668,0.69000,0.73668,153551.91614459,113118.62558539657
1699142400,2023-11-05 00:00:00,MATIC/USD,0.67797,0.69819,0.67413,0.69317,221007.18117119,153195.54777243375
1699056000,2023-11-04 00:00:00,MATIC/USD,0.67210,0.68230,0.66290,0.67771,147907.83602818,100238.61955465787
1698969600,2023-11-03 00:00:00,MATIC/USD,0.65680,0.67322,0.64243,0.67230,103627.24056863,69668.59383428995
1698883200,2023-11-02 00:00:00,MATIC/USD,0.67014,0.68910,0.64390,0.66072,159744.75345773,105546.55350459136
1698796800,2023-11-01 00:00:00,MATIC/USD,0.63583,0.66922,0.61663,0.66855,226957.59705027,151732.50150795802
1698710400,2023-10-31 00:00:00,MATIC/USD,0.64985,0.65640,0.62089,0.63662,114800.86237299,73084.5250038929
1698624000,2023-10-30 00:00:00,MATIC/USD,0.63907,0.65060,0.63018,0.65040,93025.60613256,60503.85422861703
1698537600,2023-10-29 00:00:00,MATIC/USD,0.61911,0.64269,0.61479,0.63877,62194.43282724,39727.937857056095
1698451200,2023-10-28 00:00:00,MATIC/USD,0.60844,0.62600,0.60844,0.62070,75955.77220803,47145.747809524226
1698364800,2023-10-27 00:00:00,MATIC/USD,0.63173,0.63280,0.60270,0.60938,230212.75414432,140287.04812046574
1698278400,2023-10-26 00:00:00,MATIC/USD,0.63108,0.65827,0.61697,0.63272,295666.52438943,187074.12331168013
1698192000,2023-10-25 00:00:00,MATIC/USD,0.62490,0.64846,0.61560,0.62980,174287.75079237,109766.42544903464
1698105600,2023-10-24 00:00:00,MATIC/USD,0.63850,0.66479,0.61732,0.62390,727593.89489963,453945.83102787915
1698019200,2023-10-23 00:00:00,MATIC/USD,0.60972,0.64700,0.59947,0.63753,398370.56542644,253973.1865763183
1697932800,2023-10-22 00:00:00,MATIC/USD,0.57194,0.61199,0.55982,0.60977,283894.28724268,173110.21953196896
1697846400,2023-10-21 00:00:00,MATIC/USD,0.53737,0.57607,0.53355,0.57255,86933.93687621,49774.02555847404
1697760000,2023-10-20 00:00:00,MATIC/USD,0.51732,0.54589,0.51571,0.53679,97556.64248742,52367.43012082218
1697673600,2023-10-19 00:00:00,MATIC/USD,0.51209,0.51916,0.50371,0.51806,200795.61786845,104024.1777929292
1697587200,2023-10-18 00:00:00,MATIC/USD,0.51945,0.52404,0.51020,0.51096,96219.65219169,49164.39348386592
1697500800,2023-10-17 00:00:00,MATIC/USD,0.53261,0.53393,0.51597,0.51950,147822.09430813,76793.57799307353
1697414400,2023-10-16 00:00:00,MATIC/USD,0.51502,0.54261,0.51401,0.53423,218509.45253548,116734.30482802948
1697328000,2023-10-15 00:00:00,MATIC/USD,0.51678,0.51959,0.51328,0.51494,18453.37115398,9502.37894203046
1697241600,2023-10-14 00:00:00,MATIC/USD,0.51501,0.52179,0.51501,0.51742,26211.44738495,13562.32710592083
1697155200,2023-10-13 00:00:00,MATIC/USD,0.50828,0.52326,0.50828,0.51462,104629.08618777,53844.220333950194
1697068800,2023-10-12 00:00:00,MATIC/USD,0.51405,0.51619,0.50090,0.50796,286871.48552533,145719.23978744663
1696982400,2023-10-11 00:00:00,MATIC/USD,0.51730,0.52060,0.50692,0.51344,183599.59659853,94267.37687754925
1696896000,2023-10-10 00:00:00,MATIC/USD,0.53031,0.53449,0.51154,0.51857,142116.17576018,73697.18526395653
1696809600,2023-10-09 00:00:00,MATIC/USD,0.56138,0.56138,0.52256,0.52923,218221.65215974,115489.4449724992
1696723200,2023-10-08 00:00:00,MATIC/USD,0.56542,0.56890,0.55731,0.56130,59411.48040010,33347.66394857613
1696636800,2023-10-07 00:00:00,MATIC/USD,0.56485,0.58006,0.56280,0.56412,85620.86866372,48300.44443057772
1696550400,2023-10-06 00:00:00,MATIC/USD,0.54534,0.57001,0.54534,0.56360,195824.22623207,110366.53390439466
1696464000,2023-10-05 00:00:00,MATIC/USD,0.56185,0.56606,0.54425,0.54425,178559.50712383,97181.01175214448
1696377600,2023-10-04 00:00:00,MATIC/USD,0.56642,0.59479,0.55020,0.56252,285378.47880289,160531.1018962017
1696291200,2023-10-03 00:00:00,MATIC/USD,0.54877,0.57843,0.54866,0.56643,361247.89524873,204621.64530573814
1696204800,2023-10-02 00:00:00,MATIC/USD,0.57140,0.57140,0.54500,0.54679,187609.18969286,102582.82883215892
1696118400,2023-10-01 00:00:00,MATIC/USD,0.53400,0.57637,0.53320,0.56880,182308.05652847,103696.82255339374
1696032000,2023-09-30 00:00:00,MATIC/USD,0.52649,0.53737,0.52528,0.53307,175719.76905288,93670.93728901875
1695945600,2023-09-29 00:00:00,MATIC/USD,0.52009,0.52740,0.51774,0.52540,56169.58989868,29511.502532766473
1695859200,2023-09-28 00:00:00,MATIC/USD,0.50324,0.52268,0.50324,0.52001,73571.28746708,38257.805195756264
1695772800,2023-09-27 00:00:00,MATIC/USD,0.50945,0.51610,0.50168,0.50357,41198.81564240,20746.487593043366
1695686400,2023-09-26 00:00:00,MATIC/USD,0.51998,0.52552,0.50671,0.50966,95438.26216775,48641.064696415466
1695600000,2023-09-25 00:00:00,MATIC/USD,0.51249,0.52000,0.50867,0.51989,138604.07469427,72058.87239280403
1695513600,2023-09-24 00:00:00,MATIC/USD,0.51961,0.52412,0.51294,0.51294,117776.91167228,60412.4890731793
1695427200,2023-09-23 00:00:00,MATIC/USD,0.52251,0.52324,0.51886,0.52036,13171.64587354,6853.997646755274
1695340800,2023-09-22 00:00:00,MATIC/USD,0.51886,0.52420,0.51660,0.52135,37018.03790734,19299.35406299171
1695254400,2023-09-21 00:00:00,MATIC/USD,0.54121,0.54214,0.51904,0.51927,34870.80049009,18107.360570489032
1695168000,2023-09-20 00:00:00,MATIC/USD,0.54311,0.54919,0.53468,0.54120,120304.63794025,65108.8700532633
1695081600,2023-09-19 00:00:00,MATIC/USD,0.52611,0.54475,0.52520,0.54399,31284.42977143,17018.416951360206
1694995200,2023-09-18 00:00:00,MATIC/USD,0.51598,0.53481,0.51211,0.52602,61275.44290508,32232.108476930185
1694908800,2023-09-17 00:00:00,MATIC/USD,0.52674,0.52674,0.51348,0.51749,48707.64472497,25205.719068724724
1694822400,2023-09-16 00:00:00,MATIC/USD,0.53119,0.53501,0.52498,0.52845,24089.45378091,12730.071850521888
1694736000,2023-09-15 00:00:00,MATIC/USD,0.52264,0.53399,0.51543,0.53018,52059.38495396,27600.84471489051
1694649600,2023-09-14 00:00:00,MATIC/USD,0.51397,0.52709,0.51397,0.52259,96009.89367098,50173.81033351744
1694563200,2023-09-13 00:00:00,MATIC/USD,0.50796,0.52304,0.50649,0.51387,674701.26016377,346708.73656035657
1694476800,2023-09-12 00:00:00,MATIC/USD,0.50318,0.51801,0.50034,0.50739,195128.47142678,99006.2351172339
1694390400,2023-09-11 00:00:00,MATIC/USD,0.52325,0.52398,0.49281,0.50398,326982.07097966,164792.42413232906
1694304000,2023-09-10 00:00:00,MATIC/USD,0.53721,0.53891,0.51381,0.52415,167806.90103823,87955.98717918825
1694217600,2023-09-09 00:00:00,MATIC/USD,0.54335,0.54335,0.53955,0.54004,8827.14936793,4767.013744656917
1694131200,2023-09-08 00:00:00,MATIC/USD,0.55536,0.55794,0.53322,0.54395,90603.93727590,49284.011681225806
1694044800,2023-09-07 00:00:00,MATIC/USD,0.55898,0.56336,0.55052,0.55503,100866.83116960,55984.11730406309
1693958400,2023-09-06 00:00:00,MATIC/USD,0.55870,0.56783,0.54406,0.55894,310867.95290460,173756.53359649712
1693872000,2023-09-05 00:00:00,MATIC/USD,0.55597,0.56648,0.55150,0.55847,162081.48308621,90517.6458591557
1693785600,2023-09-04 00:00:00,MATIC/USD,0.54268,0.55406,0.54010,0.55406,124834.39640839,69165.74567403257
1693699200,2023-09-03 00:00:00,MATIC/USD,0.54091,0.54535,0.53822,0.54178,93411.90536740,50608.70208994998
1693612800,2023-09-02 00:00:00,MATIC/USD,0.54077,0.54653,0.53595,0.54081,51948.61635570,28094.33121132612
1693526400,2023-09-01 00:00:00,MATIC/USD,0.54875,0.55392,0.53147,0.54052,268558.32173354,145161.14406341303
1693440000,2023-08-31 00:00:00,MATIC/USD,0.57488,0.58747,0.54250,0.54963,265812.87067467,146098.72810891885
1693353600,2023-08-30 00:00:00,MATIC/USD,0.59364,0.59364,0.56794,0.57547,173235.23720448,99691.68195406212
1693267200,2023-08-29 00:00:00,MATIC/USD,0.56232,0.63340,0.54000,0.59405,878943.10518083,522136.151632672
1693180800,2023-08-28 00:00:00,MATIC/USD,0.55541,0.56728,0.54543,0.56205,231927.93105027,130355.09364680426
1693094400,2023-08-27 00:00:00,MATIC/USD,0.54714,0.56549,0.54649,0.55535,93879.83673442,52136.16733046014
1693008000,2023-08-26 00:00:00,MATIC/USD,0.54579,0.54814,0.54469,0.54725,12866.16083491,7041.006516904498
1692921600,2023-08-25 00:00:00,MATIC/USD,0.54645,0.55454,0.53583,0.54669,278160.00460473,152067.29291735985
1692835200,2023-08-24 00:00:00,MATIC/USD,0.55702,0.55940,0.53693,0.54692,234611.78844149,128313.8793344197
1692748800,2023-08-23 00:00:00,MATIC/USD,0.54870,0.56882,0.54490,0.55652,264323.66340967,147101.40516074956
1692662400,2023-08-22 00:00:00,MATIC/USD,0.55780,0.55780,0.52814,0.54604,443053.46693156,241924.91508330902
1692576000,2023-08-21 00:00:00,MATIC/USD,0.58056,0.58056,0.54874,0.56002,115610.64698218,64744.27452296044
1692489600,2023-08-20 00:00:00,MATIC/USD,0.57699,0.58209,0.57090,0.57981,530268.96669198,307455.24957767694
1692403200,2023-08-19 00:00:00,MATIC/USD,0.57758,0.58759,0.57133,0.57660,43290.36386842,24961.223806530972
1692316800,2023-08-18 00:00:00,MATIC/USD,0.57238,0.58370,0.56302,0.57939,272080.90026457,157640.9528042892
1692230400,2023-08-17 00:00:00,MATIC/USD,0.61903,0.62580,0.55439,0.57710,724104.25309430,417880.5644607205
1692144000,2023-08-16 00:00:00,MATIC/USD,0.63753,0.63774,0.60505,0.62081,453669.08504335,281642.3046857621
1692057600,2023-08-15 00:00:00,MATIC/USD,0.67886,0.67909,0.62895,0.63860,252256.18243084,161090.79810033442
1691971200,2023-08-14 00:00:00,MATIC/USD,0.67649,0.68439,0.67181,0.67991,285901.40981962,194387.22755045784
1691884800,2023-08-13 00:00:00,MATIC/USD,0.68150,0.69081,0.67375,0.67626,125930.11840980,85161.50187581134
1691798400,2023-08-12 00:00:00,MATIC/USD,0.67713,0.68264,0.67713,0.68125,48330.06751540,32924.85849486625
1691712000,2023-08-11 00:00:00,MATIC/USD,0.68597,0.68752,0.67572,0.67897,17315.99346550,11757.040083270535
1691625600,2023-08-10 00:00:00,MATIC/USD,0.69019,0.70093,0.68327,0.68432,439233.69883926,300576.4047896824
1691539200,2023-08-09 00:00:00,MATIC/USD,0.69052,0.69929,0.68272,0.69084,37353.59172531,25805.35530751316
1691452800,2023-08-08 00:00:00,MATIC/USD,0.66487,0.69582,0.66193,0.68580,307349.74790599,210780.45711392793
1691366400,2023-08-07 00:00:00,MATIC/USD,0.66650,0.67968,0.64856,0.66520,181130.37990917,120487.9287155799
1691280000,2023-08-06 00:00:00,MATIC/USD,0.66889,0.67482,0.66361,0.66627,80462.54889622,53609.7824530845
1691193600,2023-08-05 00:00:00,MATIC/USD,0.66333,0.66697,0.65812,0.66606,17580.13092398,11709.422003226118
1691107200,2023-08-04 00:00:00,MATIC/USD,0.66737,0.67651,0.65780,0.66406,91913.08738574,61035.8048093745
